State FIPS Code,Name,State Abbreviation,Year,Annual Federal Minimum,Annual State Minimum,Annual Federal Average,Annual State Average,Annual Federal Maximum,Annual State Maximum
42,Pennsylvania,PA,2016,7.25,7.25,7.25,7.25,7.25,7.25
44,Rhode Island,RI,1974,2,2,2,2.037550926,2,2.049999952
44,Rhode Island,RI,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
44,Rhode Island,RI,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
44,Rhode Island,RI,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
44,Rhode Island,RI,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
44,Rhode Island,RI,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
44,Rhode Island,RI,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
44,Rhode Island,RI,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
44,Rhode Island,RI,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
44,Rhode Island,RI,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
44,Rhode Island,RI,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
44,Rhode Island,RI,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
44,Rhode Island,RI,1986,3.35,3.349999905,3.35,3.450821877,3.35,3.549999952
44,Rhode Island,RI,1987,3.35,3.549999952,3.35,3.600410938,3.35,3.650000095
44,Rhode Island,RI,1988,3.35,3.650000095,3.35,3.825956345,3.35,4
44,Rhode Island,RI,1989,3.35,4,3.35,4.104794502,3.35,4.25
44,Rhode Island,RI,1990,3.35,4.25,3.689041096,4.25,3.8,4.25
44,Rhode Island,RI,1991,3.8,4.25,4.139041096,4.400684834,4.25,4.449999809
44,Rhode Island,RI,1992,4.25,4.449999809,4.25,4.449999809,4.25,4.449999809
44,Rhode Island,RI,1993,4.25,4.449999809,4.25,4.449999809,4.25,4.449999809
44,Rhode Island,RI,1994,4.25,4.449999809,4.25,4.449999809,4.25,4.449999809
44,Rhode Island,RI,1995,4.25,4.449999809,4.25,4.449999809,4.25,4.449999809
44,Rhode Island,RI,1996,4.25,4.449999809,4.37568306,4.549999714,4.75,4.75
44,Rhode Island,RI,1997,4.75,5.150000095,4.88369863,5.150000095,5.15,5.150000095
44,Rhode Island,RI,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
44,Rhode Island,RI,1999,5.15,5.150000095,5.15,5.402054787,5.15,5.650000095
44,Rhode Island,RI,2000,5.15,5.650000095,5.15,5.816666603,5.15,6.150000095
44,Rhode Island,RI,2001,5.15,6.150000095,5.15,6.150000095,5.15,6.150000095
44,Rhode Island,RI,2002,5.15,6.150000095,5.15,6.150000095,5.15,6.150000095
44,Rhode Island,RI,2003,5.15,6.150000095,5.15,6.150000095,5.15,6.150000095
44,Rhode Island,RI,2004,5.15,6.75,5.15,6.75,5.15,6.75
44,Rhode Island,RI,2005,5.15,6.75,5.15,6.75,5.15,6.75
44,Rhode Island,RI,2006,5.15,6.75,5.15,7.043424606,5.15,7.099999905
44,Rhode Island,RI,2007,5.15,7.400000095,5.458767123,7.400000095,5.85,7.400000095
44,Rhode Island,RI,2008,5.85,7.400000095,6.157923497,7.400000095,6.55,7.400000095
44,Rhode Island,RI,2009,6.55,7.400000095,6.858767123,7.400000095,7.25,7.400000095
44,Rhode Island,RI,2010,7.25,7.400000095,7.25,7.400000095,7.25,7.400000095
44,Rhode Island,RI,2011,7.25,7.400000095,7.25,7.400000095,7.25,7.400000095
44,Rhode Island,RI,2012,7.25,7.400000095,7.25,7.400000095,7.25,7.400000095
44,Rhode Island,RI,2013,7.25,7.75,7.25,7.75,7.25,7.75
44,Rhode Island,RI,2014,7.25,8,7.25,8,7.25,8
44,Rhode Island,RI,2015,7.25,9,7.25,9,7.25,9
44,Rhode Island,RI,2016,7.25,9.600000381,7.25,9.600000381,7.25,9.600000381
45,South Carolina,SC,1974,2,2,2,2,2,2
45,South Carolina,SC,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
45,South Carolina,SC,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
45,South Carolina,SC,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
45,South Carolina,SC,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
45,South Carolina,SC,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
45,South Carolina,SC,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
45,South Carolina,SC,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
45,South Carolina,SC,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
45,South Carolina,SC,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
45,South Carolina,SC,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
45,South Carolina,SC,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
45,South Carolina,SC,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
45,South Carolina,SC,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
45,South Carolina,SC,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
45,South Carolina,SC,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
45,South Carolina,SC,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
45,South Carolina,SC,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
45,South Carolina,SC,1992,4.25,4.25,4.25,4.25,4.25,4.25
45,South Carolina,SC,1993,4.25,4.25,4.25,4.25,4.25,4.25
45,South Carolina,SC,1994,4.25,4.25,4.25,4.25,4.25,4.25
45,South Carolina,SC,1995,4.25,4.25,4.25,4.25,4.25,4.25
45,South Carolina,SC,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
45,South Carolina,SC,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
45,South Carolina,SC,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
45,South Carolina,SC,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
45,South Carolina,SC,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
45,South Carolina,SC,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
45,South Carolina,SC,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
45,South Carolina,SC,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
45,South Carolina,SC,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
45,South Carolina,SC,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
45,South Carolina,SC,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
45,South Carolina,SC,2007,5.15,5.150000095,5.458767123,5.458766937,5.85,5.849999905
45,South Carolina,SC,2008,5.85,5.849999905,6.157923497,6.157923698,6.55,6.550000191
45,South Carolina,SC,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
45,South Carolina,SC,2010,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2011,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2012,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2013,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2014,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2015,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2016,7.25,7.25,7.25,7.25,7.25,7.25
46,South Dakota,SD,1974,2,2,2,2,2,2
46,South Dakota,SD,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
46,South Dakota,SD,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
46,South Dakota,SD,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
46,South Dakota,SD,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
46,South Dakota,SD,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
46,South Dakota,SD,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
46,South Dakota,SD,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
46,South Dakota,SD,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
46,South Dakota,SD,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
46,South Dakota,SD,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
46,South Dakota,SD,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
46,South Dakota,SD,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
46,South Dakota,SD,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
46,South Dakota,SD,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
46,South Dakota,SD,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
46,South Dakota,SD,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
46,South Dakota,SD,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
46,South Dakota,SD,1992,4.25,4.25,4.25,4.25,4.25,4.25
46,South Dakota,SD,1993,4.25,4.25,4.25,4.25,4.25,4.25
46,South Dakota,SD,1994,4.25,4.25,4.25,4.25,4.25,4.25
46,South Dakota,SD,1995,4.25,4.25,4.25,4.25,4.25,4.25
46,South Dakota,SD,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
46,South Dakota,SD,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
46,South Dakota,SD,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
46,South Dakota,SD,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
46,South Dakota,SD,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
46,South Dakota,SD,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
46,South Dakota,SD,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
46,South Dakota,SD,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
46,South Dakota,SD,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
46,South Dakota,SD,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
46,South Dakota,SD,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
46,South Dakota,SD,2007,5.15,5.150000095,5.458767123,5.458766937,5.85,5.849999905
46,South Dakota,SD,2008,5.85,5.849999905,6.157923497,6.157923698,6.55,6.550000191
46,South Dakota,SD,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
46,South Dakota,SD,2010,7.25,7.25,7.25,7.25,7.25,7.25
46,South Dakota,SD,2011,7.25,7.25,7.25,7.25,7.25,7.25
46,South Dakota,SD,2012,7.25,7.25,7.25,7.25,7.25,7.25
46,South Dakota,SD,2013,7.25,7.25,7.25,7.25,7.25,7.25
46,South Dakota,SD,2014,7.25,7.25,7.25,7.25,7.25,7.25
46,South Dakota,SD,2015,7.25,8.5,7.25,8.5,7.25,8.5
46,South Dakota,SD,2016,7.25,8.550000191,7.25,8.550000191,7.25,8.550000191
47,Tennessee,TN,1974,2,2,2,2,2,2
47,Tennessee,TN,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
47,Tennessee,TN,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
47,Tennessee,TN,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
47,Tennessee,TN,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
47,Tennessee,TN,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
47,Tennessee,TN,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
47,Tennessee,TN,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
47,Tennessee,TN,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
47,Tennessee,TN,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
47,Tennessee,TN,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
47,Tennessee,TN,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
47,Tennessee,TN,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
47,Tennessee,TN,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
47,Tennessee,TN,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
47,Tennessee,TN,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
47,Tennessee,TN,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
47,Tennessee,TN,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
47,Tennessee,TN,1992,4.25,4.25,4.25,4.25,4.25,4.25
47,Tennessee,TN,1993,4.25,4.25,4.25,4.25,4.25,4.25
47,Tennessee,TN,1994,4.25,4.25,4.25,4.25,4.25,4.25
47,Tennessee,TN,1995,4.25,4.25,4.25,4.25,4.25,4.25
47,Tennessee,TN,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
47,Tennessee,TN,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
47,Tennessee,TN,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
47,Tennessee,TN,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
47,Tennessee,TN,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
47,Tennessee,TN,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
47,Tennessee,TN,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
47,Tennessee,TN,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
47,Tennessee,TN,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
47,Tennessee,TN,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
47,Tennessee,TN,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
47,Tennessee,TN,2007,5.15,5.150000095,5.458767123,5.458766937,5.85,5.849999905
47,Tennessee,TN,2008,5.85,5.849999905,6.157923497,6.157923698,6.55,6.550000191
47,Tennessee,TN,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
47,Tennessee,TN,2010,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2011,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2012,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2013,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2014,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2015,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2016,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,1974,2,2,2,2,2,2
48,Texas,TX,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
48,Texas,TX,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
48,Texas,TX,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
48,Texas,TX,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
48,Texas,TX,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
48,Texas,TX,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
48,Texas,TX,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
48,Texas,TX,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
48,Texas,TX,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
48,Texas,TX,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
48,Texas,TX,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
48,Texas,TX,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
48,Texas,TX,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
48,Texas,TX,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
48,Texas,TX,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
48,Texas,TX,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
48,Texas,TX,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
48,Texas,TX,1992,4.25,4.25,4.25,4.25,4.25,4.25
48,Texas,TX,1993,4.25,4.25,4.25,4.25,4.25,4.25
48,Texas,TX,1994,4.25,4.25,4.25,4.25,4.25,4.25
48,Texas,TX,1995,4.25,4.25,4.25,4.25,4.25,4.25
48,Texas,TX,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
48,Texas,TX,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
48,Texas,TX,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
48,Texas,TX,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
48,Texas,TX,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
48,Texas,TX,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
48,Texas,TX,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
48,Texas,TX,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
48,Texas,TX,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
48,Texas,TX,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
48,Texas,TX,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
48,Texas,TX,2007,5.15,5.150000095,5.458767123,5.458766937,5.85,5.849999905
48,Texas,TX,2008,5.85,5.849999905,6.157923497,6.157923698,6.55,6.550000191
48,Texas,TX,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
48,Texas,TX,2010,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2011,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2012,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2013,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2014,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2015,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2016,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,1974,2,2,2,2,2,2
49,Utah,UT,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
49,Utah,UT,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
49,Utah,UT,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
49,Utah,UT,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
49,Utah,UT,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
49,Utah,UT,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
49,Utah,UT,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
49,Utah,UT,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
49,Utah,UT,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
49,Utah,UT,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
49,Utah,UT,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
49,Utah,UT,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
49,Utah,UT,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
49,Utah,UT,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
49,Utah,UT,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
49,Utah,UT,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
49,Utah,UT,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
49,Utah,UT,1992,4.25,4.25,4.25,4.25,4.25,4.25
49,Utah,UT,1993,4.25,4.25,4.25,4.25,4.25,4.25
49,Utah,UT,1994,4.25,4.25,4.25,4.25,4.25,4.25
49,Utah,UT,1995,4.25,4.25,4.25,4.25,4.25,4.25
49,Utah,UT,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
49,Utah,UT,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
49,Utah,UT,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
49,Utah,UT,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
49,Utah,UT,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
49,Utah,UT,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
49,Utah,UT,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
49,Utah,UT,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
49,Utah,UT,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
49,Utah,UT,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
49,Utah,UT,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
49,Utah,UT,2007,5.15,5.150000095,5.458767123,5.458766937,5.85,5.849999905
49,Utah,UT,2008,5.85,5.849999905,6.157923497,6.157923698,6.55,6.550000191
49,Utah,UT,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
49,Utah,UT,2010,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2011,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2012,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2013,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2014,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2015,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2016,7.25,7.25,7.25,7.25,7.25,7.25
51,Virginia,VA,1974,2,2,2,2,2,2
51,Virginia,VA,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
51,Virginia,VA,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
51,Virginia,VA,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
51,Virginia,VA,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
51,Virginia,VA,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
51,Virginia,VA,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
51,Virginia,VA,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
51,Virginia,VA,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
51,Virginia,VA,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
51,Virginia,VA,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
51,Virginia,VA,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
51,Virginia,VA,1986,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
51,Virginia,VA,1987,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
51,Virginia,VA,1988,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
51,Virginia,VA,1989,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
51,Virginia,VA,1990,3.35,3.349999905,3.689041096,3.689041138,3.8,3.799999952
51,Virginia,VA,1991,3.8,3.799999952,4.139041096,4.139040947,4.25,4.25
51,Virginia,VA,1992,4.25,4.25,4.25,4.25,4.25,4.25
51,Virginia,VA,1993,4.25,4.25,4.25,4.25,4.25,4.25
51,Virginia,VA,1994,4.25,4.25,4.25,4.25,4.25,4.25
51,Virginia,VA,1995,4.25,4.25,4.25,4.25,4.25,4.25
51,Virginia,VA,1996,4.25,4.25,4.37568306,4.375682831,4.75,4.75
51,Virginia,VA,1997,4.75,4.75,4.88369863,4.883698463,5.15,5.150000095
51,Virginia,VA,1998,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
51,Virginia,VA,1999,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
51,Virginia,VA,2000,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
51,Virginia,VA,2001,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
51,Virginia,VA,2002,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
51,Virginia,VA,2003,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
51,Virginia,VA,2004,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
51,Virginia,VA,2005,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
51,Virginia,VA,2006,5.15,5.150000095,5.15,5.150000095,5.15,5.150000095
51,Virginia,VA,2007,5.15,5.150000095,5.458767123,5.458766937,5.85,5.849999905
51,Virginia,VA,2008,5.85,5.849999905,6.157923497,6.157923698,6.55,6.550000191
51,Virginia,VA,2009,6.55,6.550000191,6.858767123,6.858767033,7.25,7.25
51,Virginia,VA,2010,7.25,7.25,7.25,7.25,7.25,7.25
51,Virginia,VA,2011,7.25,7.25,7.25,7.25,7.25,7.25
51,Virginia,VA,2012,7.25,7.25,7.25,7.25,7.25,7.25
51,Virginia,VA,2013,7.25,7.25,7.25,7.25,7.25,7.25
51,Virginia,VA,2014,7.25,7.25,7.25,7.25,7.25,7.25
51,Virginia,VA,2015,7.25,7.25,7.25,7.25,7.25,7.25
51,Virginia,VA,2016,7.25,7.25,7.25,7.25,7.25,7.25
50,Vermont,VT,1974,2,2,2,2,2,2
50,Vermont,VT,1975,2.1,2.099999905,2.1,2.099999905,2.1,2.099999905
50,Vermont,VT,1976,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
50,Vermont,VT,1977,2.3,2.299999952,2.3,2.299999952,2.3,2.299999952
50,Vermont,VT,1978,2.65,2.650000095,2.65,2.650000095,2.65,2.650000095
50,Vermont,VT,1979,2.9,2.900000095,2.9,2.900000095,2.9,2.900000095
50,Vermont,VT,1980,3.1,3.099999905,3.1,3.099999905,3.1,3.099999905
50,Vermont,VT,1981,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
50,Vermont,VT,1982,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
50,Vermont,VT,1983,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
50,Vermont,VT,1984,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
50,Vermont,VT,1985,3.35,3.349999905,3.35,3.349999905,3.35,3.349999905
50,Vermont,VT,1986,3.35,3.349999905,3.35,3.400410891,3.35,3.450000048
50,Vermont,VT,1987,3.35,3.450000048,3.35,3.500411034,3.35,3.549999952
50,Vermont,VT,1988,3.35,3.549999952,3.35,3.600273132,3.35,3.650000095
50,Vermont,VT,1989,3.35,3.650000095,3.35,3.700137138,3.35,3.75
50,Vermont,VT,1990,3.35,3.75,3.689041096,3.812739611,3.8,3.849999905
50,Vermont,VT,1991,3.8,3.849999905,4.139041096,4.151370049,4.25,4.25
50,Vermont,VT,1992,4.25,4.25,4.25,4.25,4.25,4.25
50,Vermont,VT,1993,4.25,4.25,4.25,4.25,4.25,4.25
50,Vermont,VT,1994,4.25,4.25,4.25,4.25,4.25,4.25
50,Vermont,VT,1995,4.25,4.25,4.25,4.499315262,4.25,4.5
50,Vermont,VT,1996,4.25,4.5,4.37568306,4.749317169,4.75,4.75
50,Vermont,VT,1997,4.75,4.75,4.88369863,5.100137234,5.15,5.25
50,Vermont,VT,1998,5.15,5.25,5.15,5.25,5.15,5.25
50,Vermont,VT,1999,5.15,5.25,5.15,5.376027584,5.15,5.75
50,Vermont,VT,2000,5.15,5.75,5.15,5.75,5.15,5.75
50,Vermont,VT,2001,5.15,6.25,5.15,6.25,5.15,6.25
50,Vermont,VT,2002,5.15,6.25,5.15,6.25,5.15,6.25
50,Vermont,VT,2003,5.15,6.25,5.15,6.25,5.15,6.25
50,Vermont,VT,2004,5.15,6.75,5.15,6.75,5.15,6.75
50,Vermont,VT,2005,5.15,7,5.15,7,5.15,7
50,Vermont,VT,2006,5.15,7.25,5.15,7.25,5.15,7.25
